상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202406A0017743,꽃이피었습니다,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110550,고운동,3611011200,고운동,3.61101E+18,1,대지,1393,,세종특별자치시 세종특별자치시 고운동 1393,3.61103E+11,세종특별자치시 세종특별자치시 마음안로,190,,3.61101E+24,가락마을중흥파크뷰15단지,세종특별자치시 세종특별자치시 마음안로 190,339002,30101,,1,,127.237192,36.51575546
MA0101202406A0377301,수피아플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025028,조치원읍,3.61103E+18,1,대지,272,7,세종특별자치시 세종특별자치시 조치원읍 침산리 272-7,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 행복7길,9,12,3.61103E+24,,세종특별자치시 세종특별자치시 조치원읍 행복7길 9-12,339887,30021,,,,127.2912717,36.60233492
MA0101202406A0270838,꺄트르세종플레르,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110515,새롬동,3611010800,새롬동,3.61101E+18,1,대지,564,,세종특별자치시 세종특별자치시 새롬동 564,3.61103E+11,세종특별자치시 세종특별자치시 새롬로,26,,3.61101E+24,새뜸마을13단지,세종특별자치시 세종특별자치시 새롬로 26,339009,30127,,,,127.2562003,36.48743789
MA0101202408A0040423,브루스템,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025029,조치원읍,3.61103E+18,1,대지,49,24,세종특별자치시 세종특별자치시 조치원읍 신흥리 49-24,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 신흥샛터길,38,,3.61103E+24,,세종특별자치시 세종특별자치시 조치원읍 신흥샛터길 38,339807,30029,,1,,127.2946599,36.59691975
MA0101202408A0035284,마리플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025034,조치원읍,3.61103E+18,1,대지,292,2,세종특별자치시 세종특별자치시 조치원읍 서창리 292-2,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 돌마루7길,7,,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 돌마루7길 7,339806,30018,,1,,127.29318,36.60750278
MA0101202408A0006993,에스알플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110340,금남면,3611034038,금남면,3.61103E+18,1,대지,138,6,세종특별자치시 세종특별자치시 금남면 신촌리 138-6,3.61103E+11,세종특별자치시 세종특별자치시 금남면 금남구즉로,60,,3.61103E+24,일부옥상일부,세종특별자치시 세종특별자치시 금남면 금남구즉로 60,339835,30083,,1,,127.28633,36.47166221
MA0101202408A0010651,언제나꽃식물원,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025027,조치원읍,3.61103E+18,1,대지,34,2,세종특별자치시 세종특별자치시 조치원읍 남리 34-2,3.61103E+11,세종특별자치시 세종특별자치시 조치원읍 새내로,69,1,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 새내로 69-1,339802,30028,,,,127.2985203,36.59816273
MA0101202411A0090105,위드그로우,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025027,조치원읍,3.61103E+18,1,대지,239,,세종특별자치시 세종특별자치시 조치원읍 남리 239,3.61103E+11,세종특별자치시 세종특별자치시 조치원읍 장안로,41,,3.61103E+24,세종창업빌,세종특별자치시 세종특별자치시 조치원읍 장안로 41,339802,30026,,,,127.3019061,36.59803705
MA0101202411A0152614,유미네꽃,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,738,,세종특별자치시 세종특별자치시 보람동 738,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2165,,3.61101E+24,호려울마을7단지,세종특별자치시 세종특별자치시 한누리대로 2165,339008,30150,,1,,127.2864624,36.47730315
MA0101202411A0155343,에뜨왈플라워,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110530,아름동,3611011300,아름동,3.61101E+18,1,대지,1296,,세종특별자치시 세종특별자치시 아름동 1296,3.61103E+11,세종특별자치시 세종특별자치시 보듬3로,100,,3.61101E+24,해피라움,세종특별자치시 세종특별자치시 보듬3로 100,339011,30100,,5,,127.2486229,36.51194733
MA0101202411A0149794,꽃집화가,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110570,대평동,3611010400,대평동,3.61101E+18,1,대지,704,,세종특별자치시 세종특별자치시 대평동 704,3.61103E+11,세종특별자치시 세종특별자치시 대평로,34,,3.61101E+24,해들마을4단지,세종특별자치시 세종특별자치시 대평로 34,339005,30153,,1,,127.2806068,36.47185603
MA0101202411A0149810,다정꽃할인매장,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,36,세종특별자치시,36110,세종특별자치시,36110580,다정동,3611010900,다정동,3.61101E+18,1,대지,939,,세종특별자치시 세종특별자치시 다정동 939,3.61103E+11,세종특별자치시 세종특별자치시 다정중앙로,39,,3.61101E+24,다정센터,세종특별자치시 세종특별자치시 다정중앙로 39,339004,30124,,,,127.2486549,36.49402329
